CustomerID,Recency,Frequency,Monetary,Cluster
18034,21,2,418.68,2
18035,35,3,713.89,2
18036,31,3,403.12,2
18037,153,5,38.72,1
18040,18,2,357.20000000000005,2
18041,11,18,3482.48,2
18042,53,1,165.04999999999998,6
18043,24,2,241.38,2
18044,3,9,2014.3500000000001,2
18045,44,1,178.34,6
18048,202,2,172.29000000000002,5
18053,70,1,300.02,6
18055,6,7,5010.22,2
18056,287,1,363.65,3
18058,9,1,170.16,2
18059,22,3,306.46,2
18061,21,9,1714.25,2
18062,172,3,720.52,5
18064,132,2,814.0,1
18065,5,12,2047.81,2
18066,74,1,318.0,6
18067,39,1,396.33,2
18068,288,1,101.7,3
18069,25,5,2009.24,2
18071,257,1,194.05,3
18072,185,1,247.44,5
18073,113,12,3859.82,1
18075,22,9,2412.8,2
18077,7,9,2188.08,2
18078,216,2,336.13,5
18079,44,4,3613.15,6
18080,18,2,1231.5,2
18081,35,3,343.45,2
18082,25,1,680.84,2
18084,15,1,90.48,2
18085,329,1,386.05,3
18086,273,1,101.34,3
18087,97,2,4055.7200000000003,6
18088,60,1,166.03,6
18092,1,8,6215.62,2
18093,92,4,2106.52,6
18094,81,7,3017.3,6
18095,312,2,580.05,3
18096,11,3,849.06,2
18097,7,5,2479.88,2
18099,126,1,168.31,1
18101,10,2,222.4,2
18102,0,56,231822.69,4
18104,36,1,754.64,2
18105,37,1,113.48000000000002,2
18106,329,1,421.9,3
18108,253,1,271.0,3
18109,1,24,7452.17,2
18110,19,1,198.8,2
18112,11,2,352.69,2
18114,289,1,220.1,3
18116,67,5,741.74,6
18117,25,1,315.65,2
18118,10,24,5020.32,2
18120,213,1,111.15,5
18121,148,2,653.3000000000001,1
18122,7,6,1791.81,2
18123,23,2,574.4399999999999,2
18125,29,4,1131.75,2
18126,60,1,200.92,6
18127,18,3,347.08,2
18129,242,1,112.55000000000001,5
18130,14,3,1059.39,2
18133,211,1,931.5,5
18135,28,5,681.91,2
18136,62,3,784.33,6
18138,294,1,152.65,3
18139,17,6,8438.34,2
18142,156,2,1019.52,1
18143,116,2,1000.16,1
18144,7,10,2386.1,2
18145,12,4,2861.55,2
18146,140,2,160.35,1
18147,45,2,179.34,6
18149,50,3,612.0799999999999,6
18150,31,3,566.58,2
18151,134,2,653.35,1
18154,2,2,399.19,2
18155,74,3,371.62,6
18156,12,1,488.76,2
18158,8,2,453.4,2
18159,300,1,530.15,3
18160,56,2,638.0600000000001,6
18161,14,5,1618.69,2
18164,36,1,399.65,2
18165,176,1,302.46,5
18167,22,3,1384.8600000000001,2
18168,175,4,710.1,5
18169,60,1,202.65,6
18170,32,3,980.3100000000001,2
18171,58,5,1231.31,6
18172,14,20,7561.68,2
18173,86,4,2106.84,6
18174,6,1,104.0,2
18177,30,6,1340.8700000000001,2
18178,128,3,1290.16,1
18179,8,6,1793.17,2
18180,4,6,1843.75,2
18181,23,1,366.85,2
18183,226,2,632.07,5
18184,14,1,49.8,2
18185,248,1,304.25,3
18188,14,3,2001.04,2
18189,77,2,1090.24,6
18190,191,2,284.46000000000004,5
18191,261,1,207.8,3
18192,71,1,957.97,6
18193,164,1,243.76,1
18194,81,1,973.84,6
18196,94,2,686.63,6
18198,3,17,5425.56,2
18200,105,1,150.35,1
18202,199,3,1396.99,5
18203,156,1,160.42000000000002,1
18204,70,3,1975.3500000000001,6
18205,35,2,517.36,2
18209,28,1,139.10000000000002,2
18210,1,6,2621.38,2
18211,25,5,600.07,2
18212,325,1,216.07,3
18213,236,1,232.48000000000002,5
18215,88,1,299.34000000000003,6
18216,30,1,481.75,2
18217,28,2,621.75,2
18218,210,2,641.92,5
18219,2,8,1679.71,2
18220,226,1,305.28,5
18221,21,5,1041.61,2
18222,92,1,443.0,6
18223,4,13,5982.85,2
18224,263,1,158.95000000000002,3
18225,2,11,5474.96,2
18226,43,11,5228.05,6
18227,217,1,93.75,5
18228,56,2,779.9,6
18229,11,18,6623.7,2
18230,8,7,2810.2000000000003,2
18231,191,5,2071.77,5
18232,81,4,592.97,6
18233,325,1,440.0,3
18235,71,3,1796.48,6
18236,29,6,882.24,2
18237,2,5,987.1,2
18239,218,4,1123.51,5
18240,45,1,422.58,6
18241,9,17,2073.09,2
18242,71,4,2232.4900000000002,6
18245,6,6,2201.33,2
18246,23,2,596.1,2
18248,122,2,804.02,1
18249,16,1,95.34,2
18250,309,1,349.27,3
18251,86,1,4314.72,6
18252,50,2,518.27,6
18255,88,1,103.30000000000001,6
18257,38,8,2337.63,2
18259,24,2,1962.3000000000002,2
18260,172,5,2397.65,5
18261,42,2,324.24,6
18262,139,1,149.48,1
18263,25,3,1213.16,2
18265,71,2,801.51,6
18268,133,1,25.5,1
18270,37,2,283.15000000000003,2
18272,2,6,3078.58,2
18273,1,3,204.0,2
18274,29,1,175.92,2
18276,43,1,335.86,6
18277,57,1,110.38,6
18278,73,1,173.9,6
18280,277,1,180.60000000000002,3
18281,180,1,80.82,5
18282,7,2,178.05,2
18283,3,16,2045.53,2
18287,42,3,1837.28,6
