CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segments
13038,79,3,908.46,2,3,3,233,Needing Attention
13040,8,2,676.99,5,2,3,523,Potential Loyalist
13043,272,1,516.42,1,1,3,113,Hibernating
13044,290,1,560.47,1,1,3,113,Hibernating
13045,98,1,305.28000000000003,2,1,2,212,About to Sleep
13046,30,2,619.31,4,2,3,423,Potential Loyalist
13047,31,7,2870.91,3,5,5,355,Loyal Customers
13048,13,4,1819.41,4,4,4,444,Loyal Customers
13049,63,2,656.6800000000001,3,2,3,323,Needing Attention
13050,14,13,4636.99,4,5,5,455,Loyal Customers
13052,211,1,348.15000000000003,1,1,2,112,Lost Customers
13055,77,3,1214.41,2,3,4,234,Can’t Lose Them
13058,24,3,271.40000000000003,4,3,2,432,Recent Customers
13059,249,1,183.4,1,1,1,111,Lost Customers
13060,253,1,307.53000000000003,1,1,2,112,Lost Customers
13061,71,1,248.61,2,1,2,212,About to Sleep
13062,190,1,346.98,1,1,2,112,Lost Customers
13064,12,4,1105.59,4,4,4,444,Loyal Customers
13066,23,2,470.8,4,2,2,422,Recent Customers
13067,81,1,115.46000000000001,2,1,1,211,Hibernating
13068,9,2,344.0,5,2,2,522,Recent Customers
13069,0,20,3787.32,5,5,5,555,Champions
13070,191,1,228.8,1,1,1,111,Lost Customers
13072,266,1,177.15,1,1,1,111,Lost Customers
13075,129,1,919.61,2,1,4,214,Can’t Lose Them
13077,0,3,414.3,5,3,2,532,Recent Customers
13078,2,24,11746.78,5,5,5,555,Champions
13079,3,5,220.10000000000002,5,4,1,541,Recent Customers
13080,178,1,58.08,1,1,1,111,Lost Customers
13081,11,9,25970.6,5,5,5,555,Champions
13082,125,9,3613.63,2,5,5,255,Can’t Lose Them
13083,3,2,303.75,5,2,2,522,Recent Customers
13085,157,2,416.08,2,2,2,222,About to Sleep
13089,2,89,52808.87,5,5,5,555,Champions
13090,8,11,7902.42,5,5,5,555,Champions
13091,27,1,345.82,4,1,2,412,Recent Customers
13092,70,4,292.38,2,4,2,242,At Risk
13093,275,5,4036.96,1,4,5,145,Can’t Lose Them
13094,20,11,1703.64,4,5,4,454,Loyal Customers
13095,70,1,74.39999999999999,2,1,1,211,Hibernating
13097,32,9,5698.32,3,5,5,355,Loyal Customers
13098,0,28,28882.44,5,5,5,555,Champions
13099,98,1,207.36,2,1,1,211,Hibernating
13101,233,1,101.19,1,1,1,111,Lost Customers
13102,0,22,5750.17,5,5,5,555,Champions
13103,39,1,243.94,3,1,2,312,About to Sleep
13104,2,5,996.72,5,4,4,544,Loyal Customers
13106,132,1,76.5,2,1,1,211,Hibernating
13107,43,4,1531.6200000000001,3,4,4,344,Loyal Customers
13109,59,2,786.54,3,2,3,323,Needing Attention
13110,30,7,1488.67,4,5,4,454,Loyal Customers
13113,0,23,11872.99,5,5,5,555,Champions
13115,11,4,2294.78,5,4,5,545,Champions
13116,137,1,501.14,2,1,3,213,About to Sleep
13117,21,6,596.76,4,5,3,453,Potential Loyalist
13118,19,5,1197.81,4,4,4,444,Loyal Customers
13120,238,1,30.6,1,1,1,111,Lost Customers
13121,268,1,283.73,1,1,2,112,Lost Customers
13122,93,2,922.39,2,2,4,224,Can’t Lose Them
13124,89,2,2500.01,2,2,5,225,Can’t Lose Them
13126,4,6,1876.2,5,5,4,554,Champions
13127,77,1,259.17,2,1,2,212,About to Sleep
13130,93,1,64.0,2,1,1,211,Hibernating
13131,22,3,1073.3,4,3,4,434,Potential Loyalist
13132,261,1,77.3,1,1,1,111,Lost Customers
13133,273,2,109.8,1,2,1,121,Lost Customers
13134,85,4,1793.58,2,4,4,244,Can’t Lose Them
13135,196,1,3096.0,1,1,5,115,Can’t Lose Them
13136,55,5,2607.61,3,4,5,345,Loyal Customers
13137,10,8,3603.29,5,5,5,555,Champions
13138,21,5,769.16,4,4,3,443,Potential Loyalist
13139,15,7,5064.9400000000005,4,5,5,455,Loyal Customers
13140,107,2,264.21,2,2,2,222,About to Sleep
13141,84,5,2388.75,2,4,5,245,Can’t Lose Them
13142,18,1,307.09000000000003,4,1,2,412,Recent Customers
13144,332,1,110.95,1,1,1,111,Lost Customers
13145,39,3,323.52,3,3,2,332,Others
13146,25,1,228.91,4,1,1,411,Recent Customers
13147,9,4,712.8,5,4,3,543,Potential Loyalist
13148,28,11,3373.86,4,5,5,455,Loyal Customers
13149,13,4,1676.06,4,4,4,444,Loyal Customers
13151,295,1,1257.8700000000001,1,1,4,114,Can’t Lose Them
13153,5,1,486.22,5,1,3,513,Promising
13155,32,3,592.06,3,3,3,333,Others
13157,48,4,1741.22,3,4,4,344,Loyal Customers
13158,94,4,1201.06,2,4,4,244,Can’t Lose Them
13159,8,4,1429.35,5,4,4,544,Loyal Customers
13160,21,1,91.8,4,1,1,411,Recent Customers
13161,312,1,112.75,1,1,1,111,Lost Customers
13162,121,4,1679.89,2,4,4,244,Can’t Lose Them
13165,45,1,666.8399999999999,3,1,3,313,Needing Attention
13166,282,1,417.2,1,1,2,112,Lost Customers
13167,18,4,791.33,4,4,3,443,Potential Loyalist
13168,35,4,1299.59,3,4,4,344,Loyal Customers
13169,63,2,712.88,3,2,3,323,Needing Attention
13170,26,1,108.81,4,1,1,411,Recent Customers
13171,21,3,468.41,4,3,2,432,Recent Customers
13173,3,1,187.71,5,1,1,511,Recent Customers
13174,15,2,1373.76,4,2,4,424,Potential Loyalist
13176,45,1,481.49,3,1,3,313,Needing Attention
13177,64,1,282.45,3,1,2,312,About to Sleep
13178,25,10,5015.47,4,5,5,455,Loyal Customers
13182,44,1,121.18,3,1,1,311,About to Sleep
13183,7,9,3957.78,5,5,5,555,Champions
13184,14,10,1668.95,4,5,4,454,Loyal Customers
13185,267,1,71.4,1,1,1,111,Lost Customers
13186,39,3,1575.89,3,3,4,334,Promising
13187,336,1,236.02,1,1,1,111,Lost Customers
13188,10,1,114.6,5,1,1,511,Recent Customers
13189,18,2,260.68,4,2,2,422,Recent Customers
13192,94,2,911.94,2,2,3,223,At Risk
13193,60,1,112.08,3,1,1,311,About to Sleep
13194,135,1,60.7,2,1,1,211,Hibernating
13196,10,4,1797.78,5,4,4,544,Loyal Customers
13198,9,5,3016.69,5,4,5,545,Champions
13199,3,36,9105.32,5,5,5,555,Champions
13200,18,4,870.09,4,4,3,443,Potential Loyalist
13203,9,4,869.46,5,4,3,543,Potential Loyalist
13207,14,2,250.26000000000002,4,2,2,422,Recent Customers
13208,58,6,1217.65,3,5,4,354,Loyal Customers
13209,29,7,5572.76,4,5,5,455,Loyal Customers
13210,93,1,353.48,2,1,2,212,About to Sleep
13211,9,2,984.72,5,2,4,524,Potential Loyalist
13212,19,3,786.83,4,3,3,433,Potential Loyalist
13213,56,5,1520.58,3,4,4,344,Loyal Customers
13216,267,1,333.74,1,1,2,112,Lost Customers
13217,121,3,533.98,2,3,3,233,Needing Attention
13218,126,1,62.64,2,1,1,211,Hibernating
13220,77,4,819.2900000000001,2,4,3,243,Needing Attention
13221,239,1,349.25,1,1,2,112,Lost Customers
13223,199,2,163.2,1,2,1,121,Lost Customers
13224,59,2,2155.95,3,2,5,325,Promising
13225,2,6,5257.12,5,5,5,555,Champions
13226,272,1,108.21000000000001,1,1,1,111,Lost Customers
13227,201,1,257.7,1,1,2,112,Lost Customers
13228,80,1,358.0,2,1,2,212,About to Sleep
13229,225,1,160.95,1,1,1,111,Lost Customers
13230,3,13,2662.18,5,5,5,555,Champions
13232,12,7,1328.35,4,5,4,454,Loyal Customers
13233,73,2,605.12,2,2,3,223,At Risk
13235,211,1,1031.07,1,1,4,114,Can’t Lose Them
13236,24,2,744.85,4,2,3,423,Potential Loyalist
13238,16,3,609.58,4,3,3,433,Potential Loyalist
13239,261,1,329.56,1,1,2,112,Lost Customers
13240,95,3,439.58,2,3,2,232,About to Sleep
13242,111,3,270.40000000000003,2,3,2,232,About to Sleep
13243,202,1,585.12,1,1,3,113,Hibernating
13244,92,1,121.74000000000001,2,1,1,211,Hibernating
13245,50,1,430.5,3,1,2,312,About to Sleep
13246,17,6,1961.52,4,5,4,454,Loyal Customers
13247,17,4,501.12,4,4,3,443,Potential Loyalist
13248,124,2,465.68,2,2,2,222,About to Sleep
13249,91,3,711.41,2,3,3,233,Needing Attention
13253,156,2,1030.4,2,2,4,224,Can’t Lose Them
13255,8,1,173.81,5,1,1,511,Recent Customers
13258,11,3,672.83,5,3,3,533,Potential Loyalist
13259,61,1,283.18,3,1,2,312,About to Sleep
13260,60,1,557.62,3,1,3,313,Needing Attention
13261,268,2,944.1,1,2,4,124,Can’t Lose Them
13262,262,1,200.29,1,1,1,111,Lost Customers
13263,0,35,7436.93,5,5,5,555,Champions
13265,52,5,2092.66,3,4,5,345,Loyal Customers
13266,10,12,3834.2599999999998,5,5,5,555,Champions
13267,2,17,3899.19,5,5,5,555,Champions
13268,17,11,3174.75,4,5,5,455,Loyal Customers
13269,0,13,4681.11,5,5,5,555,Champions
13271,36,1,211.49,3,1,1,311,About to Sleep
13272,30,2,276.56,4,2,2,422,Recent Customers
13273,112,1,138.98,2,1,1,211,Hibernating
13276,63,2,590.9300000000001,3,2,3,323,Needing Attention
13277,15,4,258.4,4,4,2,442,Recent Customers
13278,40,1,542.73,3,1,3,313,Needing Attention
13279,77,1,137.75,2,1,1,211,Hibernating
13280,121,3,798.46,2,3,3,233,Needing Attention
13282,17,3,1132.14,4,3,4,434,Potential Loyalist
13283,59,2,93.66,3,2,1,321,About to Sleep
13284,330,1,201.19,1,1,1,111,Lost Customers
13285,22,4,2709.12,4,4,5,445,Loyal Customers
13291,155,1,361.11,2,1,2,212,About to Sleep
13292,38,2,578.94,3,2,3,323,Needing Attention
13294,189,2,873.74,1,2,3,123,Hibernating
13296,136,1,87.4,2,1,1,211,Hibernating
13297,7,4,2089.85,5,4,5,545,Champions
13298,0,1,360.0,5,1,2,512,Recent Customers
13299,267,1,142.5,1,1,1,111,Lost Customers
13300,168,1,371.89,1,1,2,112,Lost Customers
13301,103,4,618.09,2,4,3,243,Needing Attention
13302,154,1,63.75,2,1,1,211,Hibernating
13305,3,9,1864.66,5,5,4,554,Champions
13307,119,1,15.0,2,1,1,211,Hibernating
13308,22,3,1385.51,4,3,4,434,Potential Loyalist
13309,6,5,1456.79,5,4,4,544,Loyal Customers
13310,27,3,1132.03,4,3,4,434,Potential Loyalist
13311,3,2,598.57,5,2,3,523,Potential Loyalist
13313,21,5,1555.3200000000002,4,4,4,444,Loyal Customers
13314,1,3,775.94,5,3,3,533,Potential Loyalist
13316,36,4,5732.93,3,4,5,345,Loyal Customers
13317,65,4,2035.63,3,4,5,345,Loyal Customers
13318,0,3,640.76,5,3,3,533,Potential Loyalist
13319,4,22,9294.47,5,5,5,555,Champions
13320,77,4,1532.2,2,4,4,244,Can’t Lose Them
13321,71,2,567.36,2,2,3,223,At Risk
13322,16,1,199.48000000000002,4,1,1,411,Recent Customers
13323,2,5,787.85,5,4,3,543,Potential Loyalist
13324,35,9,6471.85,3,5,5,355,Loyal Customers
13325,81,1,675.3,2,1,3,213,About to Sleep
13327,38,6,2882.77,3,5,5,355,Loyal Customers
13328,315,1,1308.48,1,1,4,114,Can’t Lose Them
13329,31,1,484.79999999999995,3,1,3,313,Needing Attention
13330,92,3,1140.93,2,3,4,234,Can’t Lose Them
13332,13,1,350.90000000000003,4,1,2,412,Recent Customers
13334,81,3,3502.32,2,3,5,235,Can’t Lose Them
13336,76,1,795.12,2,1,3,213,About to Sleep
13338,157,1,487.02,2,1,3,213,About to Sleep
13339,200,1,860.12,1,1,3,113,Hibernating
13340,44,7,10736.48,3,5,5,355,Loyal Customers
13341,260,1,775.85,1,1,3,113,Hibernating
13343,177,1,353.43,1,1,2,112,Lost Customers
13344,67,3,2511.69,2,3,5,235,Can’t Lose Them
13345,287,1,389.5,1,1,2,112,Lost Customers
13347,69,1,341.36,2,1,2,212,About to Sleep
13348,63,1,233.76000000000002,3,1,1,311,About to Sleep
13349,10,1,247.32,5,1,2,512,Recent Customers
13350,15,2,979.12,4,2,4,424,Potential Loyalist
13351,65,1,373.94,3,1,2,312,About to Sleep
13352,59,1,397.98,3,1,2,312,About to Sleep
13354,70,1,743.53,2,1,3,213,About to Sleep
13355,121,1,674.7,2,1,3,213,About to Sleep
13356,79,1,768.24,2,1,3,213,About to Sleep
13357,256,1,609.4,1,1,3,113,Hibernating
13358,268,1,439.03000000000003,1,1,2,112,Lost Customers
13359,63,1,439.56,3,1,2,312,About to Sleep
13362,8,4,3090.7400000000002,5,4,5,545,Champions
13363,17,2,992.5,4,2,4,424,Potential Loyalist
13364,70,1,134.96,2,1,1,211,Hibernating
13365,33,2,2225.37,3,2,5,325,Promising
13366,49,1,56.16,3,1,1,311,About to Sleep
13368,256,2,623.4,1,2,3,123,Hibernating
13372,89,1,378.64,2,1,2,212,About to Sleep
13373,60,3,3312.25,3,3,5,335,Loyal Customers
13375,88,1,778.65,2,1,3,213,About to Sleep
13376,98,3,1019.76,2,3,4,234,Can’t Lose Them
13379,25,3,572.56,4,3,3,433,Potential Loyalist
13381,31,6,3639.31,3,5,5,355,Loyal Customers
13382,280,1,222.99,1,1,1,111,Lost Customers
13384,30,7,4151.93,4,5,5,455,Loyal Customers
13385,329,1,534.57,1,1,3,113,Hibernating
13388,130,2,677.1,2,2,3,223,At Risk
13389,10,3,797.96,5,3,3,533,Potential Loyalist
13390,74,1,544.08,2,1,3,213,About to Sleep
13391,203,1,59.8,1,1,1,111,Lost Customers
13394,1,8,2520.02,5,5,5,555,Champions
13395,184,1,307.72,1,1,2,112,Lost Customers
13396,28,2,1360.99,4,2,4,424,Potential Loyalist
13397,72,5,1544.13,2,4,4,244,Can’t Lose Them
13398,191,1,457.34000000000003,1,1,2,112,Lost Customers
13402,126,1,312.95,2,1,2,212,About to Sleep
13403,17,1,75.0,4,1,1,411,Recent Customers
13404,0,2,252.49,5,2,2,522,Recent Customers
13405,73,3,572.451,2,3,3,233,Needing Attention
13408,1,57,25085.84,5,5,5,555,Champions
13410,23,5,1003.06,4,4,4,444,Loyal Customers
13411,106,1,213.55,2,1,1,211,Hibernating
13414,133,3,1390.5,2,3,4,234,Can’t Lose Them
13416,43,2,712.5,3,2,3,323,Needing Attention
13417,4,2,640.83,5,2,3,523,Potential Loyalist
13418,11,13,4547.81,5,5,5,555,Champions
13419,63,1,221.06,3,1,1,311,About to Sleep
13420,149,2,159.85,2,2,1,221,About to Sleep
13421,39,2,1833.71,3,2,4,324,Promising
13422,63,1,2626.3,3,1,5,315,Promising
13425,107,3,1624.21,2,3,4,234,Can’t Lose Them
13426,0,9,3304.34,5,5,5,555,Champions
13427,18,3,582.6,4,3,3,433,Potential Loyalist
13428,9,1,201.78,5,1,1,511,Recent Customers
13429,10,4,1006.8,5,4,4,544,Loyal Customers
13430,18,2,679.45,4,2,3,423,Potential Loyalist
13431,66,2,1269.1,3,2,4,324,Promising
13434,73,2,534.24,2,2,3,223,At Risk
13435,4,7,3809.89,5,5,5,555,Champions
13436,1,1,196.89,5,1,1,511,Recent Customers
13437,13,7,3408.06,4,5,5,455,Loyal Customers
13439,254,1,283.71,1,1,2,112,Lost Customers
13441,91,1,296.64,2,1,2,212,About to Sleep
13447,22,3,1129.14,4,3,4,434,Potential Loyalist
13448,16,3,2705.15,4,3,5,435,Promising
13449,23,1,291.88,4,1,2,412,Recent Customers
13450,26,6,2043.72,4,5,5,455,Loyal Customers
13451,25,5,2898.2599999999998,4,4,5,445,Loyal Customers
13452,258,2,590.0,1,2,3,123,Hibernating
13453,165,2,356.98,1,2,2,122,Hibernating
13455,24,1,365.4,4,1,2,412,Recent Customers
13456,17,6,1766.72,4,5,4,454,Loyal Customers
13458,6,13,8460.710000000001,5,5,5,555,Champions
13460,28,2,183.44,4,2,1,421,Recent Customers
13461,38,3,1445.0,3,3,4,334,Promising
13462,252,1,151.5,1,1,1,111,Lost Customers
13464,57,1,674.68,3,1,3,313,Needing Attention
13466,183,1,307.90000000000003,1,1,2,112,Lost Customers
13467,10,2,1071.91,5,2,4,524,Potential Loyalist
13468,1,33,4793.97,5,5,5,555,Champions
13470,98,2,165.0,2,2,1,221,About to Sleep
13471,0,4,2501.84,5,4,5,545,Champions
13473,60,2,422.64,3,2,2,322,About to Sleep
13474,235,1,224.34,1,1,1,111,Lost Customers
13475,190,4,1431.78,1,4,4,144,Can’t Lose Them
13476,178,2,1238.47,1,2,4,124,Can’t Lose Them
13477,37,6,1454.58,3,5,4,354,Loyal Customers
13479,200,2,300.95,1,2,2,122,Hibernating
13481,45,5,1804.56,3,4,4,344,Loyal Customers
13482,231,1,184.64000000000001,1,1,1,111,Lost Customers
13483,65,1,140.34,3,1,1,311,About to Sleep
13484,240,1,313.8,1,1,2,112,Lost Customers
13485,232,1,454.24,1,1,2,112,Lost Customers
13486,77,3,1122.41,2,3,4,234,Can’t Lose Them
13487,57,2,382.25,3,2,2,322,About to Sleep
13488,16,12,7586.39,4,5,5,455,Loyal Customers
13489,104,4,449.52,2,4,2,242,At Risk
13491,51,8,1019.42,3,5,4,354,Loyal Customers
13492,135,3,1269.84,2,3,4,234,Can’t Lose Them
13493,274,2,618.63,1,2,3,123,Hibernating
13494,311,1,316.26000000000005,1,1,2,112,Lost Customers
13495,7,3,1179.44,5,3,4,534,Potential Loyalist
13496,10,1,152.32,5,1,1,511,Recent Customers
13497,282,1,194.55,1,1,1,111,Lost Customers
13499,17,5,1159.1100000000001,4,4,4,444,Loyal Customers
13500,22,3,1166.77,4,3,4,434,Potential Loyalist
13501,287,1,1340.32,1,1,4,114,Can’t Lose Them
13502,16,3,292.0,4,3,2,432,Recent Customers
13503,70,1,216.85,2,1,1,211,Hibernating
13504,63,1,295.93,3,1,2,312,About to Sleep
13505,72,4,4393.63,2,4,5,245,Can’t Lose Them
13506,315,1,157.4,1,1,1,111,Lost Customers
13507,2,4,2479.16,5,4,5,545,Champions
13508,243,1,110.97,1,1,1,111,Lost Customers
13509,8,7,979.72,5,5,4,554,Champions
13510,0,4,1791.56,5,4,4,544,Loyal Customers
13512,260,1,251.21,1,1,2,112,Lost Customers
13513,126,1,205.1,2,1,1,211,Hibernating
13514,73,1,152.20000000000002,2,1,1,211,Hibernating
13515,72,4,891.12,2,4,3,243,Needing Attention
13516,20,3,1389.41,4,3,4,434,Potential Loyalist
13517,59,3,2128.42,3,3,5,335,Loyal Customers
13518,85,1,627.16,2,1,3,213,About to Sleep
13519,77,1,122.75,2,1,1,211,Hibernating
13520,58,5,3320.95,3,4,5,345,Loyal Customers
13521,0,3,1071.73,5,3,4,534,Potential Loyalist
13522,29,1,125.80000000000001,4,1,1,411,Recent Customers
13523,32,4,3397.93,3,4,5,345,Loyal Customers
13524,40,5,680.1800000000001,3,4,3,343,Needing Attention
13525,14,2,628.78,4,2,3,423,Potential Loyalist
13527,33,7,2242.36,3,5,5,355,Loyal Customers
13529,78,2,307.76,2,2,2,222,About to Sleep
13531,204,1,178.35,1,1,1,111,Lost Customers
13532,33,1,210.31,3,1,1,311,About to Sleep
13533,182,3,269.09,1,3,2,132,Hibernating
13534,1,23,5586.88,5,5,5,555,Champions
13536,0,7,3444.39,5,5,5,555,Champions
13538,42,7,1280.85,3,5,4,354,Loyal Customers
13539,85,3,631.34,2,3,3,233,Needing Attention
13544,39,2,276.06,3,2,2,322,About to Sleep
13546,11,3,621.09,5,3,3,533,Potential Loyalist
13548,95,2,678.16,2,2,3,223,At Risk
13549,25,7,918.2,4,5,4,454,Loyal Customers
13551,318,1,91.80000000000001,1,1,1,111,Lost Customers
13552,65,12,3740.07,3,5,5,355,Loyal Customers
13555,73,4,4098.88,2,4,5,245,Can’t Lose Them
13557,27,2,584.0600000000001,4,2,3,423,Potential Loyalist
13558,5,4,594.52,5,4,3,543,Potential Loyalist
13560,6,1,171.42000000000002,5,1,1,511,Recent Customers
13561,215,1,141.85999999999999,1,1,1,111,Lost Customers
13562,81,3,1799.3300000000002,2,3,4,234,Can’t Lose Them
13563,83,2,777.53,2,2,3,223,At Risk
13564,143,1,550.64,2,1,3,213,About to Sleep
13565,18,2,240.22,4,2,1,421,Recent Customers
13566,40,2,856.84,3,2,3,323,Needing Attention
13568,172,1,187.05,1,1,1,111,Lost Customers
13569,16,1,228.8,4,1,1,411,Recent Customers
13570,242,1,239.49,1,1,1,111,Lost Customers
13571,12,12,2088.94,4,5,5,455,Loyal Customers
13572,205,1,1384.25,1,1,4,114,Can’t Lose Them
13573,49,2,290.25,3,2,2,322,About to Sleep
13575,22,5,732.07,4,4,3,443,Potential Loyalist
13576,9,17,6368.1900000000005,5,5,5,555,Champions
13577,24,4,1687.6000000000001,4,4,4,444,Loyal Customers
13579,14,1,302.34000000000003,4,1,2,412,Recent Customers
13581,308,1,118.0,1,1,1,111,Lost Customers
13583,155,1,781.03,2,1,3,213,About to Sleep
13584,306,1,142.4,1,1,1,111,Lost Customers
13587,63,1,712.4,3,1,3,313,Needing Attention
13588,15,9,2478.95,4,5,5,455,Loyal Customers
13589,14,2,379.65,4,2,2,422,Recent Customers
13590,10,6,1981.92,5,5,5,555,Champions
13591,64,3,1117.13,3,3,4,334,Promising
13592,35,4,247.95999999999998,3,4,2,342,Others
13593,107,5,2011.88,2,4,5,245,Can’t Lose Them
13594,52,1,396.97,3,1,2,312,About to Sleep
13596,5,2,664.11,5,2,3,523,Potential Loyalist
13598,46,1,160.04,3,1,1,311,About to Sleep
13599,0,19,4797.08,5,5,5,555,Champions
13600,311,1,219.52,1,1,1,111,Lost Customers
13601,44,2,693.32,3,2,3,323,Needing Attention
13602,64,1,428.89,3,1,2,312,About to Sleep
13603,25,1,164.34,4,1,1,411,Recent Customers
13606,28,3,276.75,4,3,2,432,Recent Customers
13607,39,1,675.51,3,1,3,313,Needing Attention
13610,11,7,1082.33,5,5,4,554,Champions
13611,88,2,851.25,2,2,3,223,At Risk
13614,23,4,1585.46,4,4,4,444,Loyal Customers
13615,318,1,417.69,1,1,2,112,Lost Customers
13617,39,3,544.18,3,3,3,333,Others
13618,173,1,177.34,1,1,1,111,Lost Customers
13621,116,1,213.85,2,1,1,211,Hibernating
13623,30,5,727.74,4,4,3,443,Potential Loyalist
13626,252,1,257.23,1,1,2,112,Lost Customers
13627,58,4,1327.28,3,4,4,344,Loyal Customers
13629,22,11,7792.36,4,5,5,455,Loyal Customers
13630,4,7,2031.78,5,5,5,555,Champions
13631,99,11,3070.42,2,5,5,255,Can’t Lose Them
13632,24,5,2118.93,4,4,5,445,Loyal Customers
13634,32,5,1547.3600000000001,3,4,4,344,Loyal Customers
13635,67,1,1071.03,2,1,4,214,Can’t Lose Them
13636,36,5,949.12,3,4,4,344,Loyal Customers
13637,51,3,804.3,3,3,3,333,Others
13638,15,1,122.64,4,1,1,411,Recent Customers
13639,73,1,1033.34,2,1,4,214,Can’t Lose Them
13642,215,1,312.28,1,1,2,112,Lost Customers
13643,30,3,519.44,4,3,3,433,Potential Loyalist
13644,15,4,2624.26,4,4,5,445,Loyal Customers
13645,119,1,252.1,2,1,2,212,About to Sleep
13647,9,4,1648.1200000000001,5,4,4,544,Loyal Customers
13649,256,1,148.8,1,1,1,111,Lost Customers
13650,16,6,1836.3400000000001,4,5,4,454,Loyal Customers
13651,34,2,94.2,3,2,1,321,About to Sleep
13652,45,2,786.28,3,2,3,323,Needing Attention
13654,42,6,2707.33,3,5,5,355,Loyal Customers
13655,113,2,932.97,2,2,4,224,Can’t Lose Them
13656,164,2,379.65,1,2,2,122,Hibernating
13657,10,2,382.14,5,2,2,522,Recent Customers
13658,9,5,2639.17,5,4,5,545,Champions
13659,205,2,1563.0,1,2,4,124,Can’t Lose Them
13662,85,3,881.26,2,3,3,233,Needing Attention
13663,178,1,189.47,1,1,1,111,Lost Customers
13666,59,3,84.65,3,3,1,331,About to Sleep
13667,148,1,299.05,2,1,2,212,About to Sleep
13668,2,20,6122.17,5,5,5,555,Champions
13669,50,2,218.55,3,2,1,321,About to Sleep
13670,74,1,349.7,2,1,2,212,About to Sleep
13672,300,2,186.39000000000001,1,2,1,121,Lost Customers
13673,18,2,387.44,4,2,2,422,Recent Customers
13675,150,2,486.82000000000005,2,2,3,223,At Risk
13678,151,1,232.6,2,1,1,211,Hibernating
13680,0,4,3719.12,5,4,5,545,Champions
13681,17,4,827.83,4,4,3,443,Potential Loyalist
13682,186,1,59.5,1,1,1,111,Lost Customers
13684,285,1,65.13,1,1,1,111,Lost Customers
13685,2,7,3119.44,5,5,5,555,Champions
13686,182,1,72.0,1,1,1,111,Lost Customers
13689,62,1,910.0,3,1,3,313,Needing Attention
13690,58,1,172.25,3,1,1,311,About to Sleep
13692,24,3,1488.32,4,3,4,434,Potential Loyalist
13694,3,48,62142.58,5,5,5,555,Champions
13695,30,15,2504.13,4,5,5,455,Loyal Customers
13697,38,1,151.3,3,1,1,311,About to Sleep
13699,154,1,308.58000000000004,2,1,2,212,About to Sleep
13700,25,10,2248.63,4,5,5,455,Loyal Customers
13703,317,1,99.5,1,1,1,111,Lost Customers
13704,4,9,2308.06,5,5,5,555,Champions
13705,7,2,393.72,5,3,2,532,Recent Customers
13706,302,1,330.79,1,1,2,112,Lost Customers
13707,266,2,806.41,1,3,3,133,At Risk
13708,270,1,285.33,1,1,2,112,Lost Customers
13709,3,13,6307.650000000001,5,5,5,555,Champions
13710,31,1,180.48,3,1,1,311,About to Sleep
13711,218,2,252.06,1,3,2,132,Hibernating
13712,246,1,228.84,1,1,1,111,Lost Customers
13715,280,2,582.71,1,3,3,133,At Risk
13716,268,1,138.28,1,1,1,111,Lost Customers
13717,31,6,1445.01,3,5,4,354,Loyal Customers
13718,245,2,306.55,1,3,2,132,Hibernating
13719,14,5,1041.68,4,4,4,444,Loyal Customers
13720,116,4,799.9,2,4,3,243,Needing Attention
13721,35,1,524.14,3,1,3,313,Needing Attention
13722,131,3,2375.41,2,3,5,235,Can’t Lose Them
13723,216,1,199.85000000000002,1,1,1,111,Lost Customers
13725,49,8,1980.56,3,5,4,354,Loyal Customers
13726,38,2,1079.66,3,3,4,334,Promising
13727,28,2,333.48,4,3,2,432,Recent Customers
13728,36,6,1016.14,3,5,4,354,Loyal Customers
13730,135,2,752.6,2,3,3,233,Needing Attention
