,CustomerID,Recency,Frequency,Monetary,Cluster
3376,17075,17,4,834.12,1
3377,17076,35,2,689.5799999999999,1
3378,17078,35,2,378.2,1
3379,17079,77,1,118.80000000000001,4
3380,17080,21,2,287.62,1
3381,17081,24,2,288.91,1
3382,17082,32,2,2003.8500000000001,1
3383,17083,108,3,1405.78,3
3384,17084,34,2,2747.9900000000002,1
3385,17085,122,3,826.21,3
3386,17086,6,6,2050.08,1
3387,17088,27,4,1991.01,1
3388,17090,3,6,1913.45,1
3389,17091,2,8,3534.31,1
3390,17092,49,4,1774.03,4
3391,17094,321,1,302.0,6
3392,17095,22,3,1324.16,1
3393,17096,14,4,1022.13,1
3394,17097,1,7,779.7,1
3395,17100,17,2,971.74,1
3396,17101,9,4,1621.73,1
3397,17102,261,1,25.5,6
3398,17105,158,2,665.78,3
3399,17107,32,6,10797.48,1
3400,17109,28,6,881.29,1
3401,17110,164,1,163.29999999999998,3
3402,17111,46,1,231.61,4
3403,17114,5,8,801.12,1
3404,17115,7,3,837.5,1
3405,17117,287,1,116.2,6
3406,17118,317,1,157.02,6
3407,17119,2,2,606.91,1
3408,17120,232,1,307.46,2
3409,17122,118,1,138.32,3
3410,17123,161,1,345.3,3
3411,17124,184,1,294.24,2
3412,17125,49,1,230.5,4
3413,17126,151,4,787.5,3
3414,17128,334,1,157.09,6
3415,17131,4,5,2463.17,1
3416,17133,15,7,4892.240000000001,1
3417,17134,106,2,413.2,3
3418,17135,15,6,924.15,1
3419,17138,275,1,380.5,6
3420,17139,15,12,10650.77,1
3421,17140,246,1,454.12,2
3422,17142,238,1,579.0,2
3423,17144,0,2,984.57,1
3424,17146,105,2,451.53000000000003,3
3425,17147,22,4,1714.59,1
3426,17148,51,1,124.88,4
3427,17152,194,3,1689.5,2
3428,17153,23,1,213.78,1
3429,17154,74,1,329.34,4
3430,17155,17,2,251.7,1
3431,17157,7,2,319.0,1
3432,17158,31,2,853.1800000000001,1
3433,17159,21,3,1538.88,1
3434,17160,30,6,3518.03,1
3435,17162,28,10,1715.46,1
3436,17163,21,2,293.1,1
3437,17164,32,7,2467.35,1
3438,17165,283,1,158.68,6
3439,17166,38,2,206.34,1
3440,17169,57,2,835.78,4
3441,17171,288,1,224.91,6
3442,17172,78,1,317.76,4
3443,17173,4,8,3766.6,1
3444,17174,217,1,59.9,2
3445,17175,43,4,1443.69,4
3446,17176,201,1,306.13,2
3447,17179,177,2,468.79,2
3448,17180,55,4,783.97,4
3449,17181,56,1,84.39999999999999,4
3450,17183,7,6,3347.31,1
3451,17186,46,2,144.0,4
3452,17187,226,1,203.95,2
3453,17188,10,6,1960.5900000000001,1
3454,17189,105,1,157.18,3
3455,17190,58,2,444.74,4
3456,17191,27,4,1583.57,1
3457,17193,35,7,1699.3,1
3458,17194,273,1,10.0,6
3459,17197,29,1,1013.01,1
3460,17198,23,1,170.56,1
3461,17201,53,1,289.78000000000003,4
3462,17203,35,6,3560.08,1
3463,17204,174,4,1564.56,2
3464,17205,53,1,384.08,4
3465,17206,52,1,204.24,4
3466,17211,26,5,1537.51,1
3467,17212,252,1,226.85,6
3468,17213,39,5,2165.38,1
3469,17214,59,5,888.07,4
3470,17217,233,1,113.5,2
3471,17218,3,7,1350.69,1
3472,17219,31,1,114.23,1
3473,17220,23,13,2870.05,1
3474,17221,6,2,334.48,1
3475,17222,64,1,328.65,4
3476,17223,309,1,124.05,6
3477,17226,308,1,393.49,6
3478,17227,18,5,797.07,1
3479,17228,15,6,1550.14,1
3480,17229,95,2,318.76,4
3481,17230,263,2,878.4,6
3482,17231,11,9,2892.71,1
3483,17232,2,2,417.77,1
3484,17233,34,1,190.88,1
3485,17234,182,1,149.89,2
3486,17235,24,1,208.16,1
3487,17236,12,5,789.85,1
3488,17237,10,2,314.69,1
3489,17238,2,15,3349.01,1
3490,17239,312,1,382.5,6
3491,17242,107,2,1135.04,3
3492,17243,0,23,7711.9,1
3493,17244,52,1,954.9,4
3494,17245,204,1,171.45000000000002,2
3495,17247,14,1,280.09000000000003,1
3496,17248,119,1,318.65,3
3497,17250,3,2,381.97,1
3498,17252,116,2,348.90999999999997,3
3499,17253,17,1,178.26,1
3500,17254,4,2,271.19,1
3501,17255,40,2,291.48,1
3502,17256,106,2,240.0,3
3503,17259,147,1,213.28,3
3504,17262,51,4,984.5,4
3505,17263,207,1,63.440000000000005,2
3506,17265,138,2,550.01,3
3507,17266,1,3,296.58,1
3508,17267,126,2,317.2,3
3509,17268,107,4,763.64,3
3510,17272,41,4,2148.63,4
3511,17274,34,1,107.82,1
3512,17277,227,2,1065.3500000000001,2
3513,17278,240,1,246.04000000000002,2
3514,17279,57,1,187.82999999999998,4
3515,17282,129,3,1685.46,3
3516,17284,59,6,1647.48,4
3517,17286,21,1,151.37,1
3518,17287,25,5,826.36,1
3519,17288,8,6,1284.07,1
3520,17289,31,3,931.02,1
3521,17290,3,2,513.01,1
3522,17291,307,1,550.8000000000001,6
3523,17293,7,8,1507.92,1
3524,17295,28,3,547.0,1
3525,17297,16,1,128.18,1
3526,17298,100,2,498.42,4
3527,17299,11,4,656.61,1
3528,17301,20,1,163.24,1
3529,17302,14,5,1135.63,1
3530,17306,10,18,8307.31,1
3531,17309,94,1,82.75,4
3532,17311,77,2,1384.85,4
3533,17312,138,3,644.3,3
3534,17313,30,1,2328.84,1
3535,17314,24,8,2527.92,1
3536,17315,1,37,6172.31,1
3537,17317,45,3,2600.34,4
3538,17320,99,2,749.7,4
3539,17321,7,2,657.16,1
3540,17323,14,7,906.52,1
3541,17324,17,3,859.43,1
3542,17325,279,1,96.8,6
3543,17329,13,2,523.11,1
3544,17330,22,2,363.9,1
3545,17331,123,1,175.2,3
3546,17333,85,1,494.25,4
3547,17334,301,2,307.02000000000004,6
3548,17337,150,4,1981.06,3
3549,17338,16,7,5725.9400000000005,1
3550,17339,93,1,183.36,4
3551,17340,29,9,7992.900000000001,1
3552,17341,156,2,265.68,3
3553,17344,45,1,157.62,4
3554,17345,14,4,519.6899999999999,1
3555,17346,3,13,2387.54,1
3556,17347,85,1,228.96,4
3557,17348,14,5,1156.6,1
3558,17349,178,1,98.25,2
3559,17350,7,4,1281.32,1
3560,17351,35,3,587.15,1
3561,17353,128,2,1740.0,3
3562,17354,50,1,1393.06,4
3563,17356,311,1,178.22,6
3564,17357,23,2,384.39,1
3565,17358,302,1,119.15,6
3566,17359,10,1,127.86,1
3567,17360,16,3,568.24,1
3568,17361,48,3,488.2,4
3569,17362,238,2,312.23,2
3570,17364,0,11,4462.68,1
3571,17365,12,8,4767.36,1
3572,17367,237,1,167.55,2
3573,17368,22,8,1878.87,1
3574,17370,72,4,446.18,4
3575,17371,16,2,326.26,1
3576,17372,40,6,970.65,1
3577,17373,39,4,646.92,1
3578,17374,218,2,495.77,2
3579,17375,198,2,290.39,2
3580,17376,70,2,203.2,4
3581,17377,23,17,3273.2400000000002,1
3582,17379,10,1,389.71999999999997,1
3583,17381,8,26,16671.89,1
3584,17382,64,1,65.4,4
3585,17383,3,1,193.39000000000001,1
3586,17384,18,2,336.4,1
3587,17385,14,1,256.11,1
3588,17386,7,6,2686.42,1
3589,17387,19,2,746.81,1
3590,17388,77,4,1259.56,4
3591,17389,0,34,31833.68,1
3592,17391,163,2,508.8,3
3593,17392,306,1,145.5,6
3594,17394,218,1,203.86999999999998,2
3595,17396,38,7,6933.3,1
3596,17397,21,2,681.41,1
3597,17398,114,3,653.38,3
3598,17400,125,4,1673.67,3
3599,17402,4,11,2173.88,1
3600,17403,35,1,263.92,1
3601,17404,3,13,28072.52,1
3602,17405,0,3,1031.41,1
3603,17406,332,2,1482.32,6
3604,17408,162,1,32.65,3
3605,17409,184,2,771.85,2
3606,17410,15,5,1214.72,1
3607,17411,11,3,778.94,1
3608,17412,2,5,810.3,1
3609,17414,43,2,778.0,4
3610,17415,79,1,507.84,4
3611,17416,29,7,6893.42,1
3612,17418,41,2,463.46000000000004,4
3613,17419,10,10,3852.3,1
3614,17420,49,2,467.98,4
3615,17422,15,6,1979.37,1
3616,17423,45,2,698.41,4
3617,17425,18,2,759.1700000000001,1
3618,17426,7,6,5037.26,1
3619,17427,71,1,100.8,4
3620,17428,0,26,16362.9,1
3621,17429,127,3,524.9200000000001,3
3622,17430,32,1,153.16,1
3623,17431,312,1,403.3,6
3624,17432,17,2,365.76,1
3625,17433,87,1,303.16,4
3626,17434,1,7,2373.82,1
3627,17436,1,2,216.3,1
3628,17438,253,1,388.45000000000005,6
3629,17440,156,3,186.42000000000002,3
3630,17442,36,6,2248.56,1
3631,17443,219,1,534.24,2
3632,17444,147,3,2940.04,3
3633,17446,176,2,120.89999999999999,2
3634,17447,39,2,541.53,1
3635,17449,1,6,1834.95,1
3636,17450,7,44,192361.95,5
3637,17451,0,7,1721.4,1
3638,17453,17,2,486.72,1
3639,17454,191,3,351.68,2
3640,17455,203,1,131.7,2
3641,17457,126,5,1737.7,3
3642,17458,14,1,316.5,1
3643,17459,42,2,657.3,4
3644,17460,93,4,552.13,4
3645,17461,22,3,735.82,1
3646,17462,59,2,675.69,4
3647,17463,15,5,1875.8600000000001,1
3648,17464,157,1,289.96000000000004,3
3649,17466,9,2,763.28,1
3650,17468,9,2,137.0,1
3651,17469,15,5,1870.97,1
3652,17470,44,4,946.67,4
3653,17472,190,3,697.54,2
3654,17475,78,1,194.37,4
3655,17480,77,1,511.82,4
3656,17481,3,4,1255.59,1
3657,17483,64,3,414.04,4
3658,17486,260,1,396.87,6
3659,17489,58,2,376.64,4
3660,17490,0,7,2092.32,1
3661,17491,0,9,3231.4700000000003,1
3662,17492,247,1,374.57,2
3663,17495,7,2,497.56,1
3664,17498,75,1,272.21999999999997,4
3665,17499,289,1,622.88,6
3666,17500,16,3,1138.0,1
3667,17501,220,2,288.6,2
3668,17502,8,4,689.1,1
3669,17503,2,2,558.96,1
3670,17504,205,9,2997.03,2
3671,17505,161,2,1145.8400000000001,3
3672,17506,75,1,302.2,4
3673,17507,261,2,605.58,6
3674,17508,280,1,387.31,6
3675,17509,57,8,6083.64,4
3676,17510,24,1,308.48,1
3677,17511,2,28,84351.3,5
3678,17512,28,10,2924.9900000000002,1
3679,17513,71,1,513.2,4
3680,17514,127,1,208.65,3
3681,17515,30,4,639.02,1
3682,17516,14,5,764.88,1
3683,17517,308,1,153.94,6
3684,17519,16,5,1508.72,1
3685,17520,53,1,546.81,4
3686,17521,29,3,723.21,1
3687,17522,1,5,1070.71,1
3688,17523,10,4,652.74,1
3689,17526,4,2,957.3,1
3690,17527,53,4,939.37,4
3691,17528,0,8,3628.5,1
3692,17530,0,9,2066.48,1
3693,17531,189,1,296.7,2
3694,17534,53,1,223.36,4
3695,17535,279,1,164.4,6
3696,17536,176,1,76.5,2
3697,17537,29,2,887.6700000000001,1
3698,17538,25,1,98.42,1
3699,17540,24,2,578.9,1
3700,17542,269,1,170.75,6
3701,17545,42,3,642.32,4
3702,17548,233,1,103.3,2
3703,17549,23,2,148.86,1
3704,17550,196,3,267.16,2
3705,17552,59,2,631.89,4
3706,17553,129,1,1487.6,3
3707,17554,0,5,1952.45,1
3708,17555,19,2,480.31,1
3709,17556,205,1,157.9,2
3710,17557,13,3,541.46,1
3711,17560,94,4,854.95,4
3712,17561,18,1,165.12,1
3713,17562,13,7,1122.38,1
3714,17564,23,3,454.01,1
3715,17566,7,2,869.77,1
3716,17567,6,7,3813.53,1
3717,17569,331,1,344.14,6
3718,17571,49,4,1425.67,4
3719,17572,70,3,155.95000000000002,4
3720,17573,28,3,380.6,1
3721,17574,242,1,185.65,2
3722,17576,7,17,3267.83,1
3723,17578,217,1,143.45999999999998,2
3724,17579,4,3,448.90000000000003,1
3725,17580,252,2,168.87,6
3726,17581,0,23,10238.46,1
3727,17582,235,1,175.27,2
3728,17584,6,2,1242.3,1
3729,17585,108,4,1116.68,3
3730,17588,99,3,1240.2,4
3731,17589,59,4,2404.17,4
3732,17590,1,3,1468.02,1
3733,17591,72,6,1819.3700000000001,4
3734,17593,3,4,3260.96,1
3735,17594,84,2,993.1800000000001,4
3736,17595,11,2,386.69,1
3737,17596,22,6,2415.72,1
3738,17597,213,1,2044.3700000000001,2
3739,17600,17,1,161.67000000000002,1
3740,17601,238,1,116.00999999999999,2
3741,17602,1,6,5054.42,1
3742,17603,77,1,394.72,4
3743,17604,216,2,309.36,2
3744,17608,32,2,191.99,1
3745,17609,40,5,1105.78,1
3746,17611,6,14,3716.93,1
3747,17612,52,6,2048.45,4
3748,17613,22,14,4544.55,1
3749,17614,56,1,386.32,4
3750,17615,129,3,329.6,3
3751,17616,173,2,244.79999999999998,3
3752,17618,5,2,651.3,1
3753,17619,311,1,214.37,6
3754,17620,59,1,81.44,4
3755,17621,20,2,1140.5,1
3756,17623,32,1,527.05,1
3757,17624,14,2,843.48,1
3758,17625,17,4,2020.4,1
3759,17628,80,1,75.75,4
3760,17629,5,7,1575.47,1
3761,17630,169,2,503.6,3
3762,17631,1,3,528.33,1
3763,17633,30,4,1324.84,1
3764,17634,35,9,2358.59,1
3765,17636,18,1,285.56,1
3766,17637,30,2,547.0600000000001,1
3767,17639,275,1,108.5,6
3768,17640,86,1,621.66,4
3769,17642,119,2,712.29,3
3770,17644,0,11,2895.64,1
3771,17646,218,2,757.39,2
3772,17647,64,1,133.06,4
3773,17648,60,4,1797.5,4
3774,17649,137,1,868.49,3
3775,17650,20,1,166.07999999999998,1
3776,17651,11,10,3945.0,1
3777,17652,24,12,4867.72,1
3778,17653,36,4,1207.56,1
3779,17654,276,1,117.55,6
3780,17655,10,6,1962.8400000000001,1
3781,17656,72,5,1674.69,4
3782,17658,25,2,595.42,1
3783,17659,16,10,2639.51,1
3784,17660,140,1,178.75,3
3785,17663,25,7,1802.91,1
3786,17664,18,2,604.64,1
3787,17666,3,2,728.16,1
3788,17667,65,5,2055.51,4
3789,17668,0,2,347.75,1
3790,17669,42,7,3406.7200000000003,4
3791,17670,227,1,205.7,2
3792,17671,15,3,1178.53,1
3793,17672,49,2,3178.17,4
3794,17673,1,6,1594.97,1
3795,17674,73,1,250.38,4
3796,17675,0,29,19355.16,1
3797,17676,3,5,1070.48,1
3798,17677,1,26,14728.78,1
3799,17678,263,1,298.11,6
3800,17679,52,2,1992.1100000000001,4
3801,17680,23,1,184.4,1
3802,17682,9,5,2082.83,1
3803,17684,43,1,239.41,4
3804,17685,16,5,2692.81,1
3805,17686,6,7,5739.46,1
3806,17690,29,11,4038.9,1
3807,17692,126,3,397.68,3
3808,17693,136,1,200.47,3
3809,17694,141,1,283.12,3
3810,17695,131,2,765.34,3
3811,17696,37,6,2110.11,1
3812,17697,235,1,338.95,2
3813,17698,260,1,154.95,6
3814,17700,16,4,2534.64,1
3815,17701,252,1,417.95,6
3816,17702,29,4,1824.37,1
3817,17703,34,3,798.74,1
3818,17704,168,2,885.19,3
3819,17705,2,9,1823.52,1
3820,17706,3,14,10026.66,1
3821,17707,184,2,152.4,2
3822,17708,187,2,263.33,2
3823,17709,169,1,137.45,3
3824,17711,10,2,385.1,1
3825,17712,44,1,522.91,4
3826,17714,320,1,153.0,6
3827,17715,200,1,326.4,2
3828,17716,22,11,5655.99,1
3829,17718,231,1,139.35,2
3830,17719,37,15,5396.04,1
3831,17720,25,3,1093.94,1
3832,17722,95,3,1513.9,4
3833,17723,126,6,3276.4000000000005,3
3834,17724,70,3,1033.0,4
3835,17725,15,11,3439.08,1
3836,17727,14,1,1060.25,1
3837,17728,3,3,2876.01,1
3838,17730,2,13,5298.4800000000005,1
3839,17731,78,4,1240.11,4
3840,17733,38,2,692.19,1
3841,17734,53,3,700.63,4
3842,17735,1,18,12655.42,1
3843,17736,8,3,377.44,1
3844,17737,8,2,168.24,1
3845,17738,18,4,1879.05,1
3846,17739,11,6,2431.29,1
3847,17742,112,2,355.11,3
3848,17744,3,5,1944.8799999999999,1
3849,17746,239,1,110.25,2
3850,17747,112,1,71.4,3
3851,17749,177,2,674.52,2
3852,17750,4,9,1710.45,1
3853,17754,0,5,1664.6499999999999,1
3854,17757,0,26,5027.59,1
3855,17758,18,8,3408.2,1
3856,17759,16,3,819.96,1
3857,17760,21,1,115.05,1
3858,17761,32,1,712.78,1
3859,17763,262,1,15.0,6
3860,17764,50,2,772.55,4
3861,17765,158,3,367.63,3
3862,17767,14,1,271.2,1
3863,17768,7,3,2081.9,1
3864,17769,12,10,3957.43,1
3865,17770,198,5,1143.27,2
3866,17771,56,2,245.81,4
3867,17772,10,2,173.45,1
3868,17774,96,4,1213.73,4
3869,17775,254,1,56.4,6
3870,17777,24,3,647.56,1
3871,17779,20,3,650.32,1
3872,17781,158,2,188.02,3
3873,17783,71,2,283.47,4
3874,17785,52,1,131.94,4
3875,17786,84,2,266.85,4
3876,17787,152,3,1081.26,3
3877,17788,73,2,1117.9,4
3878,17789,280,1,225.9,6
3879,17790,26,9,1564.75,1
3880,17791,29,1,106.1,1
3881,17793,24,1,300.34,1
3882,17795,179,2,342.83,2
3883,17796,39,3,575.35,1
3884,17797,21,3,780.43,1
3885,17799,21,9,2815.69,1
3886,17800,36,9,1187.21,1
3887,17802,81,2,1184.84,4
3888,17805,73,1,512.31,4
3889,17806,10,1,546.04,1
3890,17809,15,9,4160.41,1
3891,17811,3,39,7761.82,1
3892,17812,12,3,506.51,1
3893,17813,13,5,1698.07,1
3894,17816,36,3,20.35,1
3895,17817,3,3,387.68,1
3896,17819,71,5,2724.75,4
3897,17824,50,1,298.4,4
3898,17827,4,2,716.37,1
3899,17828,22,4,1820.09,1
3900,17829,298,1,889.24,6
3901,17830,1,3,398.7,1
3902,17831,32,1,35.400000000000006,1
3903,17832,49,1,155.37,4
3904,17835,2,3,342.24,1
3905,17836,46,1,110.21000000000001,4
3906,17837,41,8,1541.23,1
3907,17838,26,3,1817.94,1
3908,17839,41,1,318.15,4
3909,17841,1,118,38049.22,5
3910,17843,302,1,205.48,6
3911,17844,106,1,51.559999999999995,3
3912,17846,84,1,2033.1,4
3913,17848,80,8,803.9,4
3914,17849,217,4,605.8000000000001,2
3915,17852,11,2,114.34,1
3916,17854,184,2,311.26,2
3917,17856,1,4,1418.03,1
3918,17857,3,21,25538.34,1
3919,17858,5,10,3598.81,1
3920,17859,304,1,141.92,6
3921,17861,2,8,2097.88,1
3922,17862,323,1,330.9,6
3923,17863,58,5,2775.28,4
3924,17864,12,3,554.85,1
3925,17865,30,18,9446.49,1
3926,17866,142,1,329.65000000000003,3
3927,17867,29,6,1157.8700000000001,1
3928,17869,106,4,213.86,3
3929,17870,1,11,1539.49,1
3930,17871,204,1,155.9,2
3931,17873,79,4,1644.01,4
3932,17874,184,6,683.46,2
3933,17877,169,1,237.61,3
3934,17878,43,1,379.45,4
3935,17879,173,1,178.52,3
3936,17881,303,1,133.35,6
3937,17883,2,4,664.34,1
3938,17884,3,2,372.55,1
3939,17885,11,1,156.34,1
3940,17886,31,3,869.28,1
3941,17887,128,1,111.35,3
3942,17888,20,7,686.5699999999999,1
3943,17889,211,2,201.37,2
3944,17890,322,1,123.88,6
3945,17891,161,1,203.85999999999999,3
3946,17892,55,3,244.1,4
3947,17893,224,1,107.21,2
3948,17894,71,4,603.96,4
3949,17895,43,1,95.45,4
3950,17896,22,1,256.32,1
3951,17897,172,1,131.14,3
3952,17898,84,2,152.06,4
3953,17899,158,1,154.55,3
3954,17900,189,2,112.19999999999999,2
3955,17901,28,1,110.38,1
3956,17904,20,1,181.07,1
3957,17905,70,2,406.09000000000003,4
3958,17906,246,1,72.9,2
3959,17911,8,1,366.23,1
3960,17912,309,1,21.6,6
3961,17913,58,1,190.6,4
3962,17914,3,1,329.36,1
3963,17917,44,2,227.87,4
3964,17919,87,1,1304.04,4
3965,17920,3,15,3444.54,1
3966,17921,63,4,820.23,4
3967,17923,281,1,207.50000000000003,6
3968,17924,11,6,2683.5,1
3969,17926,132,2,397.29,3
3970,17928,44,2,212.54,4
3971,17929,10,4,843.0,1
3972,17930,35,5,1740.48,1
3973,17931,133,2,408.36,3
3974,17932,28,3,1331.57,1
3975,17934,51,2,704.25,4
3976,17935,137,2,145.79,3
3977,17936,4,1,380.13,1
3978,17937,8,5,2147.34,1
3979,17939,159,1,99.14,3
3980,17940,48,10,4020.04,4
3981,17941,130,1,304.56,3
3982,17942,7,1,77.50000000000001,1
3983,17946,232,2,149.57999999999998,2
3984,17947,36,1,176.68,1
3985,17948,146,1,358.56000000000006,3
3986,17949,0,44,57196.48,5
3987,17950,71,1,219.03,4
3988,17951,39,1,599.0400000000001,1
3989,17954,4,10,2185.45,1
3990,17955,198,4,557.3,2
3991,17956,248,1,12.75,2
3992,17957,65,1,111.68,4
3993,17958,116,1,508.46000000000004,3
3994,17960,170,1,73.78,3
3995,17961,20,36,726.69,1
3996,17962,141,1,102.41,3
3997,17964,31,1,201.45,1
3998,17965,37,12,2448.64,1
3999,17966,37,5,1098.43,1
4000,17969,165,1,103.0,3
4001,17970,210,1,562.79,2
4002,17972,241,1,135.19,2
4003,17973,51,1,337.04,4
4004,17974,24,3,703.99,1
4005,17975,14,11,3861.77,1
4006,17977,28,1,288.14,1
4007,17979,35,4,732.41,1
4008,17980,165,2,516.25,3
4009,17984,144,1,152.68,3
4010,17985,21,1,631.35,1
4011,17986,55,1,20.8,4
4012,17987,184,1,198.57,2
4013,17988,11,7,201.12,1
4014,17990,236,1,314.84000000000003,2
4015,17991,224,2,93.35,2
4016,17994,121,4,674.89,3
4017,17995,281,1,76.1,6
4018,17997,73,8,1962.46,4
4019,17999,36,1,190.05,1
4020,18001,11,2,415.13,1
4021,18005,3,2,226.47,1
4022,18006,22,1,444.68,1
4023,18008,69,9,2116.19,4
4024,18009,234,1,247.39,2
4025,18010,256,1,174.8,6
4026,18013,154,2,187.29,3
4027,18014,27,1,162.22,1
4028,18015,3,1,120.03,1
4029,18016,31,4,1321.01,1
4030,18017,80,3,523.0,4
4031,18018,107,2,122.14,3
4032,18019,51,1,38.45,4
4033,18022,35,1,612.72,1
4034,18024,152,2,389.78,3
4035,18027,98,1,115.31,4
4036,18030,3,2,230.64999999999998,1
4037,18032,333,1,73.5,6
4038,18033,64,1,93.82000000000001,4
4039,18034,21,2,418.68,1
4040,18035,35,3,713.89,1
4041,18036,31,3,403.12,1
4042,18037,153,5,38.72,3
4043,18040,18,2,357.20000000000005,1
4044,18041,11,18,3482.48,1
4045,18042,53,1,165.04999999999998,4
4046,18043,24,2,241.38,1
4047,18044,3,9,2014.3500000000001,1
4048,18045,44,1,178.34,4
4049,18048,202,2,172.29000000000002,2
4050,18053,70,1,300.02,4
4051,18055,6,7,5010.22,1
4052,18056,287,1,363.65,6
4053,18058,9,1,170.16,1
4054,18059,22,3,306.46,1
4055,18061,21,9,1714.25,1
4056,18062,172,3,720.52,3
4057,18064,132,2,814.0,3
4058,18065,5,12,2047.81,1
4059,18066,74,1,318.0,4
4060,18067,39,1,396.33,1
4061,18068,288,1,101.7,6
4062,18069,25,5,2009.24,1
4063,18071,257,1,194.05,6
4064,18072,185,1,247.44,2
4065,18073,113,12,3859.82,3
4066,18075,22,9,2412.8,1
4067,18077,7,9,2188.08,1
4068,18078,216,2,336.13,2
4069,18079,44,4,3613.15,4
4070,18080,18,2,1231.5,1
4071,18081,35,3,343.45,1
4072,18082,25,1,680.84,1
4073,18084,15,1,90.48,1
4074,18085,329,1,386.05,6
4075,18086,273,1,101.34,6
4076,18087,97,2,4055.7200000000003,4
4077,18088,60,1,166.03,4
4078,18092,1,8,6215.62,1
4079,18093,92,4,2106.52,4
4080,18094,81,7,3017.3,4
4081,18095,312,2,580.05,6
4082,18096,11,3,849.06,1
4083,18097,7,5,2479.88,1
4084,18099,126,1,168.31,3
4085,18101,10,2,222.4,1
4086,18102,0,56,231822.69,5
4087,18104,36,1,754.64,1
4088,18105,37,1,113.48000000000002,1
4089,18106,329,1,421.9,6
4090,18108,253,1,271.0,6
4091,18109,1,24,7452.17,1
4092,18110,19,1,198.8,1
4093,18112,11,2,352.69,1
4094,18114,289,1,220.1,6
4095,18116,67,5,741.74,4
4096,18117,25,1,315.65,1
4097,18118,10,24,5020.32,1
4098,18120,213,1,111.15,2
4099,18121,148,2,653.3000000000001,3
4100,18122,7,6,1791.81,1
4101,18123,23,2,574.4399999999999,1
4102,18125,29,4,1131.75,1
4103,18126,60,1,200.92,4
4104,18127,18,3,347.08,1
4105,18129,242,1,112.55000000000001,2
4106,18130,14,3,1059.39,1
4107,18133,211,1,931.5,2
4108,18135,28,5,681.91,1
4109,18136,62,3,784.33,4
4110,18138,294,1,152.65,6
4111,18139,17,6,8438.34,1
4112,18142,156,2,1019.52,3
4113,18143,116,2,1000.16,3
4114,18144,7,10,2386.1,1
4115,18145,12,4,2861.55,1
4116,18146,140,2,160.35,3
4117,18147,45,2,179.34,4
4118,18149,50,3,612.0799999999999,4
4119,18150,31,3,566.58,1
4120,18151,134,2,653.35,3
4121,18154,2,2,399.19,1
4122,18155,74,3,371.62,4
4123,18156,12,1,488.76,1
4124,18158,8,2,453.4,1
4125,18159,300,1,530.15,6
4126,18160,56,2,638.0600000000001,4
4127,18161,14,5,1618.69,1
4128,18164,36,1,399.65,1
4129,18165,176,1,302.46,2
4130,18167,22,3,1384.8600000000001,1
4131,18168,175,4,710.1,2
4132,18169,60,1,202.65,4
4133,18170,32,3,980.3100000000001,1
4134,18171,58,5,1231.31,4
4135,18172,14,20,7561.68,1
4136,18173,86,4,2106.84,4
4137,18174,6,1,104.0,1
4138,18177,30,6,1340.8700000000001,1
4139,18178,128,3,1290.16,3
4140,18179,8,6,1793.17,1
4141,18180,4,6,1843.75,1
4142,18181,23,1,366.85,1
4143,18183,226,2,632.07,2
4144,18184,14,1,49.8,1
4145,18185,248,1,304.25,2
4146,18188,14,3,2001.04,1
4147,18189,77,2,1090.24,4
4148,18190,191,2,284.46000000000004,2
4149,18191,261,1,207.8,6
4150,18192,71,1,957.97,4
4151,18193,164,1,243.76,3
4152,18194,81,1,973.84,4
4153,18196,94,2,686.63,4
4154,18198,3,17,5425.56,1
4155,18200,105,1,150.35,3
4156,18202,199,3,1396.99,2
4157,18203,156,1,160.42000000000002,3
4158,18204,70,3,1975.3500000000001,4
4159,18205,35,2,517.36,1
4160,18209,28,1,139.10000000000002,1
4161,18210,1,6,2621.38,1
4162,18211,25,5,600.07,1
4163,18212,325,1,216.07,6
4164,18213,236,1,232.48000000000002,2
4165,18215,88,1,299.34000000000003,4
4166,18216,30,1,481.75,1
4167,18217,28,2,621.75,1
4168,18218,210,2,641.92,2
4169,18219,2,8,1679.71,1
4170,18220,226,1,305.28,2
4171,18221,21,5,1041.61,1
4172,18222,92,1,443.0,4
4173,18223,4,13,5982.85,1
4174,18224,263,1,158.95000000000002,6
4175,18225,2,11,5474.96,1
4176,18226,43,11,5228.05,4
4177,18227,217,1,93.75,2
4178,18228,56,2,779.9,4
4179,18229,11,18,6623.7,1
4180,18230,8,7,2810.2000000000003,1
4181,18231,191,5,2071.77,2
4182,18232,81,4,592.97,4
4183,18233,325,1,440.0,6
4184,18235,71,3,1796.48,4
4185,18236,29,6,882.24,1
4186,18237,2,5,987.1,1
4187,18239,218,4,1123.51,2
4188,18240,45,1,422.58,4
4189,18241,9,17,2073.09,1
4190,18242,71,4,2232.4900000000002,4
4191,18245,6,6,2201.33,1
4192,18246,23,2,596.1,1
4193,18248,122,2,804.02,3
4194,18249,16,1,95.34,1
4195,18250,309,1,349.27,6
4196,18251,86,1,4314.72,4
4197,18252,50,2,518.27,4
4198,18255,88,1,103.30000000000001,4
4199,18257,38,8,2337.63,1
4200,18259,24,2,1962.3000000000002,1
4201,18260,172,5,2397.65,3
4202,18261,42,2,324.24,4
4203,18262,139,1,149.48,3
4204,18263,25,3,1213.16,1
4205,18265,71,2,801.51,4
